station,date,prcp,tobs
USC00513117,25/04/2011,0,74
USC00513117,26/04/2011,0.12,73
USC00513117,27/04/2011,0.02,74
USC00513117,28/04/2011,0.01,74
USC00513117,29/04/2011,0.13,72
USC00513117,30/04/2011,0.02,71
USC00513117,01/05/2011,0,74
USC00513117,02/05/2011,0.22,74
USC00513117,03/05/2011,0.42,71
USC00513117,04/05/2011,0.25,73
USC00513117,05/05/2011,0.15,72
USC00513117,06/05/2011,0.23,72
USC00513117,07/05/2011,0.86,72
USC00513117,08/05/2011,1.76,68
USC00513117,09/05/2011,0.73,74
USC00513117,10/05/2011,0.24,72
USC00513117,11/05/2011,0.92,71
USC00513117,12/05/2011,0.02,74
USC00513117,13/05/2011,0.01,74
USC00513117,14/05/2011,0,76
USC00513117,15/05/2011,0,73
USC00513117,16/05/2011,0.01,74
USC00513117,17/05/2011,0,73
USC00513117,18/05/2011,0.3,70
USC00513117,19/05/2011,0.01,71
USC00513117,20/05/2011,0.03,74
USC00513117,21/05/2011,0,75
USC00513117,22/05/2011,0.08,74
USC00513117,23/05/2011,0.06,74
USC00513117,24/05/2011,0,74
USC00513117,25/05/2011,0.02,74
USC00513117,26/05/2011,0,74
USC00513117,27/05/2011,0.03,74
USC00513117,28/05/2011,0.02,76
USC00513117,29/05/2011,0.1,76
USC00513117,30/05/2011,0,75
USC00513117,31/05/2011,0,74
USC00513117,01/06/2011,0.03,74
USC00513117,02/06/2011,0.08,75
USC00513117,03/06/2011,0.63,71
USC00513117,04/06/2011,4.43,69
USC00513117,05/06/2011,4.02,69
USC00513117,06/06/2011,0.02,74
USC00513117,07/06/2011,0.06,71
USC00513117,08/06/2011,0.04,74
USC00513117,09/06/2011,0.01,74
USC00513117,10/06/2011,0.02,75
USC00513117,11/06/2011,0.01,73
USC00513117,12/06/2011,0.12,73
USC00513117,13/06/2011,0.16,73
USC00513117,14/06/2011,0,75
USC00513117,15/06/2011,0,75
USC00513117,16/06/2011,0.06,74
USC00513117,17/06/2011,0,74
USC00513117,18/06/2011,0.02,75
USC00513117,19/06/2011,0.09,74
USC00513117,20/06/2011,0.03,73
USC00513117,21/06/2011,0.54,72
USC00513117,22/06/2011,0.22,74
USC00513117,23/06/2011,0.03,72
USC00513117,24/06/2011,0.21,75
USC00513117,25/06/2011,0,76
USC00513117,26/06/2011,0.04,74
USC00513117,27/06/2011,0.03,74
USC00513117,28/06/2011,0.1,74
USC00513117,29/06/2011,0,74
USC00513117,30/06/2011,0,74
USC00513117,01/07/2011,0.09,74
USC00513117,02/07/2011,0,75
USC00513117,03/07/2011,0.04,76
USC00513117,04/07/2011,0,74
USC00513117,05/07/2011,0.03,74
USC00513117,06/07/2011,0.02,76
USC00513117,07/07/2011,0.07,73
USC00513117,08/07/2011,0.1,75
USC00513117,09/07/2011,0.05,75
USC00513117,10/07/2011,0.02,76
USC00513117,11/07/2011,0.01,74
USC00513117,12/07/2011,0,74
USC00513117,13/07/2011,0,74
USC00513117,14/07/2011,0.06,73
USC00513117,15/07/2011,0,75
USC00513117,16/07/2011,0,75
USC00513117,17/07/2011,0.15,75
USC00513117,18/07/2011,0.04,74
USC00513117,19/07/2011,0,74
USC00513117,20/07/2011,0.1,71
USC00513117,21/07/2011,0.04,75
USC00513117,22/07/2011,0.08,74
USC00513117,23/07/2011,0,75
USC00513117,24/07/2011,0.1,70
USC00513117,25/07/2011,0.22,74
USC00513117,26/07/2011,0.01,74
USC00513117,27/07/2011,0.04,75
USC00513117,28/07/2011,0.03,75
USC00513117,29/07/2011,0.15,74
USC00513117,30/07/2011,0.61,75
USC00513117,31/07/2011,0,76
USC00513117,01/08/2011,0.01,74
USC00513117,02/08/2011,0,74
USC00513117,03/08/2011,0.02,75
USC00513117,04/08/2011,0.03,74
USC00513117,05/08/2011,0.04,75
USC00513117,06/08/2011,0.04,74
USC00513117,07/08/2011,0.01,76
USC00513117,08/08/2011,0,75
USC00513117,09/08/2011,0.16,76
USC00513117,10/08/2011,0,75
USC00513117,11/08/2011,0.06,75
USC00513117,12/08/2011,0,75
USC00513117,13/08/2011,0,76
USC00513117,14/08/2011,0.04,75
USC00513117,15/08/2011,0.03,75
USC00513117,16/08/2011,0.05,74
USC00513117,17/08/2011,0.12,75
USC00513117,18/08/2011,0.02,75
USC00513117,19/08/2011,0.04,75
USC00513117,20/08/2011,0,76
USC00513117,21/08/2011,0.03,75
USC00513117,22/08/2011,0.28,72
USC00513117,23/08/2011,0.21,74
USC00513117,24/08/2011,0.06,75
USC00513117,25/08/2011,0.03,74
USC00513117,26/08/2011,0.08,74
USC00513117,27/08/2011,0,78
USC00513117,28/08/2011,0.09,74
USC00513117,29/08/2011,0.24,76
USC00513117,30/08/2011,0.16,74
USC00513117,31/08/2011,0.02,76
USC00513117,01/09/2011,0.13,78
USC00513117,17/09/2011,0,78
USC00513117,18/09/2011,0.05,76
USC00513117,19/09/2011,0.04,76
USC00513117,20/09/2011,0.03,75
USC00513117,21/09/2011,0.07,76
USC00513117,22/09/2011,0.1,75
USC00513117,23/09/2011,0.08,72
USC00513117,24/09/2011,0,78
USC00513117,26/09/2011,0,71
USC00513117,27/09/2011,0,76
USC00513117,28/09/2011,0.03,74
USC00513117,29/09/2011,0.02,76
USC00513117,30/09/2011,0.11,75
USC00513117,01/10/2011,0,76
USC00513117,02/10/2011,0,77
USC00513117,03/10/2011,0,77
USC00513117,04/10/2011,0.01,77
USC00513117,05/10/2011,0.07,77
USC00513117,06/10/2011,0.05,76
USC00513117,07/10/2011,0.11,72
USC00513117,08/10/2011,0.03,76
USC00513117,09/10/2011,0.07,76
USC00513117,10/10/2011,0,76
USC00513117,11/10/2011,0.04,75
USC00513117,12/10/2011,0,73
USC00513117,13/10/2011,0.11,74
USC00513117,14/10/2011,0.06,75
USC00513117,15/10/2011,0.15,75
USC00513117,16/10/2011,0,74
USC00513117,17/10/2011,0.03,71
USC00513117,18/10/2011,0.32,70
USC00513117,19/10/2011,0.08,68
USC00513117,20/10/2011,0,74
USC00513117,21/10/2011,0,76
USC00513117,22/10/2011,0.3,73
USC00513117,23/10/2011,1.56,72
USC00513117,24/10/2011,4.47,70
USC00513117,25/10/2011,0.01,75
USC00513117,26/10/2011,0,76
USC00513117,27/10/2011,0.04,70
USC00513117,28/10/2011,0.04,74
USC00513117,29/10/2011,0.05,77
USC00513117,30/10/2011,0.03,72
USC00513117,31/10/2011,0.33,71
USC00513117,01/11/2011,0.8,72
USC00513117,02/11/2011,0.1,73
USC00513117,03/11/2011,0.19,76
USC00513117,04/11/2011,0.62,75
USC00513117,05/11/2011,0.06,75
USC00513117,06/11/2011,0.01,76
USC00513117,07/11/2011,0,75
USC00513117,08/11/2011,0.05,74
USC00513117,09/11/2011,0.03,74
USC00513117,10/11/2011,0.04,74
USC00513117,11/11/2011,0.16,75
USC00513117,12/11/2011,0.07,73
USC00513117,13/11/2011,0.01,69
USC00513117,14/11/2011,0,71
USC00513117,15/11/2011,0,70
USC00513117,16/11/2011,0,74
USC00513117,17/11/2011,0.01,75
USC00513117,18/11/2011,0.04,74
USC00513117,19/11/2011,0.03,74
USC00513117,20/11/2011,0.02,74
USC00513117,21/11/2011,0.38,74
USC00513117,22/11/2011,0.03,74
USC00513117,23/11/2011,0.08,74
USC00513117,24/11/2011,0,73
USC00513117,25/11/2011,0.05,71
USC00513117,26/11/2011,0,74
USC00513117,27/11/2011,0.07,72
USC00513117,28/11/2011,0,71
USC00513117,29/11/2011,0.03,72
USC00513117,30/11/2011,0.36,66
USC00513117,01/12/2011,0.11,69
USC00513117,02/12/2011,0.14,68
USC00513117,03/12/2011,0.03,74
USC00513117,04/12/2011,0.01,73
USC00513117,05/12/2011,0,73
USC00513117,06/12/2011,0,72
USC00513117,07/12/2011,0.04,71
USC00513117,08/12/2011,0.08,71
USC00513117,09/12/2011,0.07,68
USC00513117,10/12/2011,0.11,72
USC00513117,11/12/2011,0.76,71
USC00513117,12/12/2011,0.58,72
USC00513117,13/12/2011,1.55,71
USC00513117,14/12/2011,0.05,71
USC00513117,15/12/2011,0.02,72
USC00513117,16/12/2011,0,71
USC00513117,17/12/2011,0.02,71
USC00513117,18/12/2011,0.11,72
USC00513117,19/12/2011,0.05,72
USC00513117,20/12/2011,0.02,72
USC00513117,21/12/2011,0.24,69
USC00513117,22/12/2011,0.06,71
USC00513117,23/12/2011,0.02,71
USC00513117,24/12/2011,0.02,69
USC00513117,25/12/2011,0.05,74
USC00513117,26/12/2011,0,72
USC00513117,27/12/2011,0,71
USC00513117,28/12/2011,0.03,71
USC00513117,29/12/2011,0.01,72
USC00513117,30/12/2011,0.02,71
USC00513117,31/12/2011,0.04,67
USC00513117,01/01/2012,0.01,67
USC00513117,02/01/2012,0.04,65
USC00513117,03/01/2012,0,66
USC00513117,04/01/2012,0,71
USC00513117,05/01/2012,0.01,72
USC00513117,06/01/2012,0,72
USC00513117,07/01/2012,0,74
USC00513117,08/01/2012,0,65
USC00513117,09/01/2012,0.01,71
USC00513117,10/01/2012,0.01,71
USC00513117,11/01/2012,0.05,68
USC00513117,12/01/2012,0.04,66
USC00513117,13/01/2012,0,69
USC00513117,14/01/2012,0,64
USC00513117,15/01/2012,0,74
USC00513117,16/01/2012,0.2,76
USC00513117,17/01/2012,0.06,76
USC00513117,19/01/2012,0,70
USC00513117,20/01/2012,0,72
USC00513117,21/01/2012,0.01,72
USC00513117,22/01/2012,0,73
USC00513117,23/01/2012,0.03,65
USC00513117,24/01/2012,0,65
USC00513117,25/01/2012,0.02,73
USC00513117,26/01/2012,0,73
USC00513117,27/01/2012,0.1,69
USC00513117,28/01/2012,0,73
USC00513117,29/01/2012,0.01,73
USC00513117,30/01/2012,0.06,71
USC00513117,31/01/2012,0.01,71
USC00513117,01/02/2012,0,66
USC00513117,02/02/2012,0,70
USC00513117,03/02/2012,0,63
USC00513117,04/02/2012,0,66
USC00513117,05/02/2012,0,69
USC00513117,06/02/2012,0.04,66
USC00513117,07/02/2012,0.28,70
USC00513117,08/02/2012,0.5,63
USC00513117,09/02/2012,0,66
USC00513117,10/02/2012,0,69
USC00513117,11/02/2012,0.01,71
USC00513117,12/02/2012,0,71
USC00513117,13/02/2012,0.01,71
USC00513117,14/02/2012,0,66
USC00513117,15/02/2012,0,67
USC00513117,16/02/2012,0,71
USC00513117,17/02/2012,0.12,71
USC00513117,18/02/2012,0.01,70
USC00513117,19/02/2012,0.07,69
USC00513117,20/02/2012,0.01,71
USC00513117,21/02/2012,0,71
USC00513117,22/02/2012,0.05,71
USC00513117,23/02/2012,0.04,71
USC00513117,24/02/2012,0,69
USC00513117,25/02/2012,0.01,68
USC00513117,26/02/2012,0.23,72
USC00513117,27/02/2012,0,71
USC00513117,28/02/2012,0,71
USC00513117,29/02/2012,0,72
USC00513117,01/03/2012,0,72
USC00513117,02/03/2012,0,67
USC00513117,03/03/2012,0.05,70
USC00513117,04/03/2012,0.03,70
USC00513117,05/03/2012,5.71,65
USC00513117,06/03/2012,2.33,67
USC00513117,07/03/2012,2.41,66
USC00513117,08/03/2012,0.59,67
USC00513117,09/03/2012,4.6,61
USC00513117,10/03/2012,0.4,72
USC00513117,11/03/2012,0.07,74
USC00513117,12/03/2012,0.1,70
USC00513117,13/03/2012,0,69
USC00513117,14/03/2012,0,70
USC00513117,15/03/2012,0.03,69
USC00513117,16/03/2012,0.01,70
USC00513117,17/03/2012,0,75
USC00513117,18/03/2012,0.05,68
USC00513117,19/03/2012,0.07,71
USC00513117,20/03/2012,0,65
USC00513117,21/03/2012,0.23,70
USC00513117,22/03/2012,0.13,70
USC00513117,23/03/2012,0,70
USC00513117,24/03/2012,0.06,71
USC00513117,25/03/2012,0.03,70
USC00513117,26/03/2012,0.03,70
USC00513117,27/03/2012,0.12,67
USC00513117,28/03/2012,0.01,69
USC00513117,29/03/2012,0,68
USC00513117,30/03/2012,0,71
USC00513117,31/03/2012,0,71
USC00513117,01/04/2012,0,75
USC00513117,02/04/2012,0,69
USC00513117,03/04/2012,0,71
USC00513117,04/04/2012,0.03,71
USC00513117,05/04/2012,0.02,72
USC00513117,06/04/2012,0,71
USC00513117,07/04/2012,0.15,72
USC00513117,08/04/2012,0,70
USC00513117,09/04/2012,0.11,69
USC00513117,10/04/2012,0.03,67
USC00513117,11/04/2012,0.17,70
USC00513117,12/04/2012,0.03,70
USC00513117,13/04/2012,0.02,66
USC00513117,14/04/2012,0,69
USC00513117,15/04/2012,0.05,70
USC00513117,16/04/2012,0.04,71
USC00513117,17/04/2012,0,72
USC00513117,18/04/2012,0,72
USC00513117,19/04/2012,0,72
USC00513117,20/04/2012,0.02,70
USC00513117,21/04/2012,0.02,70
USC00513117,22/04/2012,0.03,70
USC00513117,23/04/2012,0.11,70
USC00513117,24/04/2012,0.02,70
USC00513117,25/04/2012,0.02,69
USC00513117,26/04/2012,0.02,71
USC00513117,27/04/2012,0.28,68
USC00513117,28/04/2012,0,75
USC00513117,29/04/2012,0,71
USC00513117,30/04/2012,0,71
USC00513117,01/05/2012,0.02,71
USC00513117,02/05/2012,0.13,70
USC00513117,03/05/2012,0.11,70
USC00513117,04/05/2012,0.06,69
USC00513117,05/05/2012,0.1,71
USC00513117,06/05/2012,0,78
USC00513117,07/05/2012,0.05,71
USC00513117,08/05/2012,0,71
USC00513117,09/05/2012,0,71
USC00513117,10/05/2012,0,70
USC00513117,11/05/2012,0.04,70
USC00513117,12/05/2012,0,70
USC00513117,13/05/2012,0,67
USC00513117,14/05/2012,0,65
USC00513117,15/05/2012,0,67
USC00513117,16/05/2012,0,70
USC00513117,17/05/2012,0.02,73
USC00513117,18/05/2012,0,73
USC00513117,19/05/2012,0,74
USC00513117,20/05/2012,0.03,72
USC00513117,21/05/2012,0.17,72
USC00513117,22/05/2012,0,74
USC00513117,23/05/2012,0,73
USC00513117,24/05/2012,0.07,73
USC00513117,25/05/2012,0,73
USC00513117,26/05/2012,0.04,70
USC00513117,27/05/2012,0.02,73
USC00513117,28/05/2012,0.01,74
USC00513117,29/05/2012,0,72
USC00513117,30/05/2012,0,72
USC00513117,31/05/2012,0.05,72
USC00513117,01/06/2012,0.08,71
USC00513117,02/06/2012,0.03,71
USC00513117,03/06/2012,0,75
USC00513117,04/06/2012,0,72
USC00513117,05/06/2012,0,72
USC00513117,06/06/2012,0.03,73
USC00513117,07/06/2012,0,73
USC00513117,08/06/2012,0,73
USC00513117,09/06/2012,0,74
USC00513117,10/06/2012,0,73
USC00513117,11/06/2012,0.04,72
USC00513117,12/06/2012,0.02,72
USC00513117,13/06/2012,0.05,70
USC00513117,14/06/2012,0.08,72
USC00513117,15/06/2012,0,72
USC00513117,16/06/2012,0,72
USC00513117,17/06/2012,0.02,74
USC00513117,18/06/2012,0,73
USC00513117,19/06/2012,0.01,73
USC00513117,20/06/2012,0.14,70
USC00513117,21/06/2012,0.02,73
USC00513117,22/06/2012,0.01,72
USC00513117,23/06/2012,0.28,73
USC00513117,24/06/2012,0.27,69
USC00513117,25/06/2012,0.04,72
USC00513117,26/06/2012,0.22,71
USC00513117,27/06/2012,0.23,71
USC00513117,28/06/2012,0,73
USC00513117,29/06/2012,0.06,73
USC00513117,30/06/2012,0,72
USC00513117,01/07/2012,0.07,72
USC00513117,02/07/2012,0.05,71
USC00513117,03/07/2012,0.13,72
USC00513117,04/07/2012,0.13,71
USC00513117,05/07/2012,0.04,72
USC00513117,06/07/2012,0.11,73
USC00513117,07/07/2012,0.06,74
USC00513117,08/07/2012,0.01,73
USC00513117,09/07/2012,0,73
USC00513117,10/07/2012,0.01,73
USC00513117,11/07/2012,0.02,73
USC00513117,12/07/2012,0,73
USC00513117,13/07/2012,0.18,73
USC00513117,14/07/2012,0.08,75
USC00513117,15/07/2012,0,75
USC00513117,16/07/2012,0.08,73
USC00513117,17/07/2012,0.11,73
USC00513117,18/07/2012,0.03,74
USC00513117,19/07/2012,0.12,73
USC00513117,20/07/2012,0.8,70
USC00513117,21/07/2012,0.04,75
USC00513117,22/07/2012,0,74
USC00513117,23/07/2012,0.03,74
USC00513117,24/07/2012,0,74
USC00513117,25/07/2012,0.01,74
USC00513117,26/07/2012,0.01,73
USC00513117,27/07/2012,0,73
USC00513117,28/07/2012,0.43,75
USC00513117,29/07/2012,0.09,74
USC00513117,30/07/2012,0.08,74
USC00513117,31/07/2012,0.03,73
USC00513117,01/08/2012,0,75
USC00513117,02/08/2012,0,73
USC00513117,03/08/2012,0,74
USC00513117,04/08/2012,0,74
USC00513117,05/08/2012,0.1,74
USC00513117,06/08/2012,0.1,73
USC00513117,07/08/2012,0.02,74
USC00513117,08/08/2012,0.04,74
USC00513117,09/08/2012,0.02,75
USC00513117,10/08/2012,0,73
USC00513117,11/08/2012,0.02,72
USC00513117,12/08/2012,0.08,76
USC00513117,13/08/2012,0.06,75
USC00513117,14/08/2012,0.06,72
USC00513117,15/08/2012,0.01,75
USC00513117,16/08/2012,0,75
USC00513117,17/08/2012,0,75
USC00513117,19/08/2012,,71
USC00513117,20/08/2012,0.01,75
USC00513117,21/08/2012,0.03,74
USC00513117,22/08/2012,0.02,73
USC00513117,23/08/2012,0.03,75
USC00513117,24/08/2012,0,75
USC00513117,25/08/2012,0,75
USC00513117,26/08/2012,0.02,74
USC00513117,27/08/2012,0,75
USC00513117,28/08/2012,0.06,74
USC00513117,29/08/2012,0.08,72
USC00513117,30/08/2012,0.06,74
USC00513117,31/08/2012,0.04,76
USC00513117,01/09/2012,0.02,74
USC00513117,02/09/2012,0.08,72
USC00513117,03/09/2012,0.09,75
USC00513117,04/09/2012,0,74
USC00513117,05/09/2012,0.02,74
USC00513117,06/09/2012,0.02,74
USC00513117,07/09/2012,0.07,77
USC00513117,08/09/2012,0.14,74
USC00513117,09/09/2012,0.07,75
USC00513117,10/09/2012,0,75
USC00513117,11/09/2012,0.18,74
USC00513117,12/09/2012,0.04,74
USC00513117,13/09/2012,0.07,74
USC00513117,14/09/2012,0.04,75
USC00513117,15/09/2012,0.02,72
USC00513117,16/09/2012,0,72
USC00513117,17/09/2012,0.04,74
USC00513117,18/09/2012,0,73
USC00513117,19/09/2012,0.25,72
USC00513117,20/09/2012,0.55,71
USC00513117,22/09/2012,,73
USC00513117,23/09/2012,0.02,74
USC00513117,24/09/2012,0.07,75
USC00513117,25/09/2012,0.01,74
USC00513117,26/09/2012,0,74
USC00513117,27/09/2012,0.05,80
USC00513117,28/09/2012,0.01,75
USC00513117,29/09/2012,0.01,74
USC00513117,30/09/2012,0,73
USC00513117,01/10/2012,0.01,70
USC00513117,02/10/2012,0,72
USC00513117,03/10/2012,0,72
USC00513117,04/10/2012,0,73
USC00513117,05/10/2012,0,70
USC00513117,06/10/2012,0,71
USC00513117,07/10/2012,0,75
USC00513117,08/10/2012,0.04,75
USC00513117,09/10/2012,0,74
USC00513117,10/10/2012,0,72
USC00513117,11/10/2012,0.22,75
USC00513117,12/10/2012,0,74
USC00513117,13/10/2012,0,75
USC00513117,14/10/2012,0.07,74
USC00513117,15/10/2012,0.09,75
USC00513117,16/10/2012,0.07,73
USC00513117,17/10/2012,0,69
USC00513117,18/10/2012,0,70
USC00513117,19/10/2012,0.08,74
USC00513117,20/10/2012,0,74
USC00513117,21/10/2012,0,75
USC00513117,22/10/2012,0,75
USC00513117,23/10/2012,0.02,75
USC00513117,24/10/2012,0.01,73
USC00513117,25/10/2012,0.16,73
USC00513117,26/10/2012,0,72
USC00513117,27/10/2012,0,71
USC00513117,28/10/2012,0.02,74
USC00513117,29/10/2012,0.04,73
USC00513117,30/10/2012,0.01,74
USC00513117,31/10/2012,0.03,72
USC00513117,01/11/2012,0,67
USC00513117,02/11/2012,0,67
USC00513117,03/11/2012,0,74
USC00513117,04/11/2012,0,68
USC00513117,05/11/2012,0,69
USC00513117,06/11/2012,0,74
USC00513117,07/11/2012,0.07,74
USC00513117,08/11/2012,0.03,73
USC00513117,09/11/2012,0.03,74
USC00513117,10/11/2012,0.02,74
USC00513117,11/11/2012,0,74
USC00513117,12/11/2012,0,74
USC00513117,13/11/2012,0.08,73
USC00513117,14/11/2012,0.07,74
USC00513117,15/11/2012,0.05,73
USC00513117,16/11/2012,0.13,72
USC00513117,17/11/2012,0.03,73
USC00513117,18/11/2012,0.06,72
USC00513117,19/11/2012,0.06,76
USC00513117,20/11/2012,0,73
USC00513117,21/11/2012,0.01,71
USC00513117,22/11/2012,0.88,67
USC00513117,23/11/2012,0,68
USC00513117,24/11/2012,0.02,77
USC00513117,25/11/2012,0,69
USC00513117,26/11/2012,0.03,72
USC00513117,27/11/2012,0,71
USC00513117,28/11/2012,0,69
USC00513117,29/11/2012,0,65
USC00513117,30/11/2012,0,65
USC00513117,01/12/2012,0,65
USC00513117,02/12/2012,0,70
USC00513117,03/12/2012,0,76
USC00513117,04/12/2012,0.18,68
USC00513117,05/12/2012,0.07,71
USC00513117,06/12/2012,0,71
USC00513117,07/12/2012,0,68
USC00513117,08/12/2012,0,70
USC00513117,09/12/2012,0,73
USC00513117,10/12/2012,0.03,73
USC00513117,11/12/2012,0,72
USC00513117,12/12/2012,0.07,71
USC00513117,13/12/2012,0.1,70
USC00513117,14/12/2012,0.08,72
USC00513117,15/12/2012,0.1,71
USC00513117,16/12/2012,0.04,72
USC00513117,17/12/2012,0.02,72
USC00513117,18/12/2012,0.2,71
USC00513117,19/12/2012,0.24,70
USC00513117,20/12/2012,0.08,71
USC00513117,21/12/2012,0.06,71
USC00513117,22/12/2012,0.07,71
USC00513117,23/12/2012,0.02,66
USC00513117,24/12/2012,0,65
USC00513117,25/12/2012,0,73
USC00513117,26/12/2012,0.01,72
USC00513117,27/12/2012,0,72
USC00513117,28/12/2012,0,65
USC00513117,29/12/2012,0,65
USC00513117,30/12/2012,0.21,68
USC00513117,31/12/2012,0.17,67
USC00513117,01/01/2013,0.16,71
USC00513117,02/01/2013,0.07,69
USC00513117,03/01/2013,0.23,68
USC00513117,04/01/2013,0.06,71
USC00513117,05/01/2013,0.08,71
USC00513117,06/01/2013,0.19,71
USC00513117,07/01/2013,0.04,71
USC00513117,08/01/2013,0.04,70
USC00513117,09/01/2013,0.16,70
USC00513117,10/01/2013,0.05,71
USC00513117,11/01/2013,0,71
USC00513117,13/01/2013,,77
USC00513117,14/01/2013,0,74
USC00513117,15/01/2013,1.27,64
USC00513117,16/01/2013,0,60
USC00513117,17/01/2013,0.1,62
USC00513117,18/01/2013,0,62
USC00513117,19/01/2013,0,67
USC00513117,20/01/2013,0,68
USC00513117,21/01/2013,0,70
USC00513117,22/01/2013,0,70
USC00513117,23/01/2013,0,70
USC00513117,24/01/2013,0.71,67
USC00513117,25/01/2013,0.59,64
USC00513117,26/01/2013,0,65
USC00513117,27/01/2013,0.03,74
USC00513117,28/01/2013,2.6,64
USC00513117,29/01/2013,0.71,65
USC00513117,30/01/2013,0,64
USC00513117,31/01/2013,0,70
USC00513117,01/02/2013,0,69
USC00513117,02/02/2013,0,70
USC00513117,03/02/2013,0,67
USC00513117,04/02/2013,0,70
USC00513117,05/02/2013,0,70
USC00513117,06/02/2013,0,70
USC00513117,07/02/2013,0.16,70
USC00513117,08/02/2013,0.01,70
USC00513117,09/02/2013,0,69
USC00513117,10/02/2013,0.02,70
USC00513117,11/02/2013,0.07,69
USC00513117,12/02/2013,0.02,68
USC00513117,13/02/2013,0.02,68
USC00513117,14/02/2013,0,68
USC00513117,15/02/2013,0,69
USC00513117,16/02/2013,0.04,70
USC00513117,17/02/2013,0,68
USC00513117,18/02/2013,0,70
USC00513117,19/02/2013,0.12,69
USC00513117,20/02/2013,0.11,70
USC00513117,21/02/2013,0.05,69
USC00513117,22/02/2013,0.83,69
USC00513117,23/02/2013,0.23,69
USC00513117,24/02/2013,0.09,69
USC00513117,25/02/2013,0.02,68
USC00513117,26/02/2013,0.08,69
USC00513117,27/02/2013,0.03,70
USC00513117,28/02/2013,0,70
USC00513117,01/03/2013,0,69
USC00513117,02/03/2013,0,70
USC00513117,03/03/2013,0,70
USC00513117,04/03/2013,0,70
USC00513117,05/03/2013,0,70
USC00513117,06/03/2013,0.02,69
USC00513117,07/03/2013,0.06,66
USC00513117,08/03/2013,0.15,61
USC00513117,09/03/2013,0.1,70
USC00513117,10/03/2013,1.69,68
USC00513117,11/03/2013,0.8,62
USC00513117,12/03/2013,0.01,66
USC00513117,13/03/2013,0.03,64
USC00513117,14/03/2013,0,66
USC00513117,15/03/2013,0,62
USC00513117,16/03/2013,0,74
USC00513117,17/03/2013,0,63
USC00513117,18/03/2013,0.49,59
USC00513117,19/03/2013,0,63
USC00513117,20/03/2013,0,63
USC00513117,21/03/2013,0,76
USC00513117,22/03/2013,0,73
USC00513117,23/03/2013,0.11,66
USC00513117,24/03/2013,0.43,70
USC00513117,25/03/2013,0.8,67
USC00513117,26/03/2013,0.03,67
USC00513117,27/03/2013,0,70
USC00513117,28/03/2013,0.07,69
USC00513117,29/03/2013,0.07,69
USC00513117,30/03/2013,0.05,69
USC00513117,31/03/2013,0.02,64
USC00513117,01/04/2013,0,63
USC00513117,02/04/2013,0,63
USC00513117,03/04/2013,0.02,64
USC00513117,04/04/2013,0.07,65
USC00513117,05/04/2013,0,70
USC00513117,06/04/2013,0,72
USC00513117,07/04/2013,0.01,73
USC00513117,08/04/2013,0,71
USC00513117,09/04/2013,0.02,71
USC00513117,10/04/2013,0.03,71
USC00513117,11/04/2013,0.01,68
USC00513117,12/04/2013,0,73
USC00513117,13/04/2013,0.01,70
USC00513117,14/04/2013,0,75
USC00513117,15/04/2013,0.43,69
USC00513117,16/04/2013,0.19,65
USC00513117,17/04/2013,0,72
USC00513117,18/04/2013,0,72
USC00513117,19/04/2013,0.03,71
USC00513117,20/04/2013,0.11,77
USC00513117,21/04/2013,0,71
USC00513117,22/04/2013,0.44,70
USC00513117,23/04/2013,0.37,74
USC00513117,24/04/2013,0.76,67
USC00513117,25/04/2013,0.94,70
USC00513117,26/04/2013,0,72
USC00513117,27/04/2013,0,70
USC00513117,28/04/2013,0,68
USC00513117,29/04/2013,0,74
USC00513117,30/04/2013,0,70
USC00513117,01/05/2013,0.04,73
USC00513117,02/05/2013,0,73
USC00513117,03/05/2013,0,72
USC00513117,04/05/2013,0,70
USC00513117,05/05/2013,1.05,72
USC00513117,06/05/2013,0.09,69
USC00513117,07/05/2013,0,66
USC00513117,08/05/2013,0,69
USC00513117,09/05/2013,0,70
USC00513117,10/05/2013,0.1,70
USC00513117,11/05/2013,0.09,74
USC00513117,12/05/2013,0.22,68
USC00513117,13/05/2013,0.95,73
USC00513117,14/05/2013,0.01,73
USC00513117,15/05/2013,0,74
USC00513117,16/05/2013,0,74
USC00513117,17/05/2013,0,74
USC00513117,18/05/2013,0,79
USC00513117,19/05/2013,0.02,69
USC00513117,20/05/2013,0.54,68
USC00513117,21/05/2013,0,66
USC00513117,22/05/2013,0,69
USC00513117,23/05/2013,0,73
USC00513117,24/05/2013,0,75
